Unnamed	470.0000	464.0000	452.0000	450.0000
Unnamed	199.3000	190.8000	66.0000	61.6000
Unnamed	132.9000	129.4000	125.0000	113.0000
Unnamed	456.5000	455.5000	454.5000	453.5000
unnamed alluvium	0.0117	0.0000	0.0117	0.0000
Unnamed basement rocks	113.0000	100.5000	83.6000	72.1000
Unnamed Beds of Pennsylvanian Age	305.0000	298.9000	305.0000	298.9000
Unnamed Bolson Deposits	0.0117	0.0000	0.0117	0.0000
Unnamed Chert and Pelite in Hunton Valley	323.2000	315.2000	315.2000	308.0000
Unnamed Consolidated Red Beds	163.5000	157.3000	145.0000	139.8000
Unnamed Dacite and Dacite Porphyry Dikes	59.2000	56.0000	59.2000	56.0000
Unnamed Dacite Porphyry Dikes	47.8000	41.3000	47.8000	41.3000
unnamed diorite	541.0000	513.0000	513.0000	501.0000
Unnamed Dolomite Mbr of Gatesburg Fm	496.8000	492.5000	492.5000	485.4000
Unnamed Dolomite of Gatesburg Fm	496.8000	492.5000	492.5000	485.4000
unnamed dykes	145.0000	139.8000	125.0000	113.0000
Unnamed Epiclastic Rocks	208.5000	201.3000	199.3000	190.8000
Unnamed Felsic Volcanics In Melozitna Ri	41.3000	38.0000	41.3000	38.0000
unnamed granite	387.7000	382.7000	387.7000	382.7000
unnamed granite, gneiss and amphibolite	2500.0000	541.0000	2500.0000	541.0000
unnamed granite, gneiss, anorthosite	2500.0000	541.0000	2500.0000	541.0000
unnamed igneous rocks	242.0000	237.0000	208.5000	201.3000
Unnamed Intrusives of Penon Blanco Fm	208.5000	201.3000	201.3000	199.3000
Unnamed Limestone Mbr of Floyd Shale	340.0000	333.0000	340.0000	333.0000
unnamed limestone unit	433.4000	427.4000	427.4000	423.0000
Unnamed Lower Mbr of Pensacola Clay	13.8200	11.6200	13.8200	11.6200
unnamed lower unit of Clear Fork Gp	280.0000	272.3000	280.0000	272.3000
Unnamed manganiferous shale	513.0000	501.0000	513.0000	501.0000
Unnamed Marl Mbr of Byram Fm	33.9000	28.1000	33.9000	28.1000
Unnamed Mbr of Chattanooga Shale	372.2000	365.0000	358.9000	348.0000
Unnamed Mbr of Kootenai Fm	125.0000	113.0000	125.0000	113.0000
Unnamed Mbr of Lake Aylmer Fm	427.4000	423.0000	427.4000	423.0000
Unnamed Mbr of Lake Aylmer Fm	427.4000	423.0000	419.2000	410.8000
Unnamed Mbr of Marys Mountain Fm	433.4000	427.4000	433.4000	427.4000
Unnamed Mbr of McCann Hill Chert	393.3000	387.7000	382.7000	379.0000
Unnamed Mbr of McCann Hill Chert	382.7000	379.0000	365.0000	358.9000
Unnamed Mbrs of Highland Peak Fm	513.0000	501.0000	501.0000	496.8000
unnamed member	13.8200	11.6200	13.8200	11.6200
unnamed member	15.9700	13.8200	15.9700	13.8200
unnamed member	7.2460	5.3330	7.2460	5.3330
unnamed member	11.6200	7.2460	11.6200	7.2460
Unnamed Metamorphic Rocks and Chetco River Complex	163.5000	157.3000	157.3000	152.1000
Unnamed Middle Mbr of Floyd Shale	340.0000	333.0000	333.0000	323.2000
Unnamed of Great Smoky Gp	2500.0000	541.0000	2500.0000	541.0000
unnamed olivine basalt	0.0117	0.0000	0.0117	0.0000
Unnamed Paleozoic metamorphics	513.0000	501.0000	477.7000	470.0000
Unnamed Phosphoria Equivalent Unit	280.0000	272.3000	272.3000	259.9000
Unnamed Red Beds	298.9000	280.0000	280.0000	272.3000
Unnamed Red Beds	298.9000	280.0000	298.9000	280.0000
Unnamed Red Beds	237.0000	228.0000	182.7000	174.1000
unnamed red sandstone of Elk Point Gp	393.3000	387.7000	393.3000	387.7000
Unnamed Reef	125.0000	113.0000	125.0000	113.0000
Unnamed Rhyolite Porphyry	2500.0000	541.0000	2500.0000	541.0000
Unnamed Rocks in Coastal Belt Franciscan Complex	93.9000	89.8000	13.8200	11.6200
Unnamed Sand of Alum Bluff Gp	20.4400	15.9700	20.4400	15.9700
Unnamed Sandstone at Great Smoky	2500.0000	541.0000	2500.0000	541.0000
Unnamed schist of Manchester Fm	541.0000	513.0000	513.0000	501.0000
unnamed shale	387.7000	382.7000	387.7000	382.7000
Unnamed shale of Sulphur Springs Gp	372.2000	365.0000	372.2000	365.0000
Unnamed till and gravel	2.5880	0.0117	2.5880	0.0117
unnamed till and related deposits	2.5880	0.0117	2.5880	0.0117
unnamed tills and related paleosols	2.5880	0.0117	2.5880	0.0117
Unnamed Tills and Whitewater Drift	2.5880	0.0117	2.5880	0.0117
Unnamed ultrabasics	458.4000	456.5000	458.4000	456.5000
unnamed ultrabasics	393.3000	387.7000	393.3000	387.7000
Unnamed unit of Dockum Gp	242.0000	237.0000	237.0000	228.0000
Unnamed unit of Mille Lacs Gp	2500.0000	541.0000	2500.0000	541.0000
Unnamed unit of Minnes Gp	139.8000	132.9000	139.8000	132.9000
Unnamed Unit of Muscatatuck Gp	387.7000	382.7000	387.7000	382.7000
Unnamed Unit of Muscatatuck Gp	407.6000	393.3000	407.6000	393.3000
Unnamed Unit of Muscatatuck Gp	393.3000	387.7000	393.3000	387.7000
Unnamed Upper Mbr of Pensacola Clay	11.6200	7.2460	11.6200	7.2460
unnamed upper unit of Clear Fork Gp	280.0000	272.3000	280.0000	272.3000
Unnamed Volcanic Complex	237.0000	228.0000	157.3000	152.1000
Unnamed Volcanics And Metasediments	513.0000	501.0000	443.4000	433.4000
Upham Dolomite	456.5000	455.5000	454.5000	453.5000
Upham Dolomite Mbr of Montoya Fm	456.5000	455.5000	454.5000	453.5000
Upham Fm	458.4000	456.5000	454.5000	453.5000
Upham Fm	456.5000	455.5000	453.5000	452.0000
Upham Mbr of Montoya Fm	456.5000	455.5000	454.5000	453.5000
upper	5.3330	3.6000	3.6000	2.5880
Upper Arkosic Limestone Mbr	307.0000	305.0000	305.0000	298.9000
Upper Cipero Fm	23.0300	20.4400	15.9700	13.8200
Upper Clifden Subgrp	19.0000	15.9000	10.9200	6.5000
Upper Clifden Subgrp	19.0000	15.9000	12.7000	10.9200
Upper Delta Shale	83.6000	72.1000	72.1000	66.0000
Upper Devonian Karst Fill	379.0000	372.2000	372.2000	365.0000
Upper Dolomite Mbr of Beekmantown Dolomite	477.7000	470.0000	477.7000	470.0000
Upper Dolomite Mbr of Nevada Fm	393.3000	387.7000	387.7000	382.7000
Upper Elbert Mbr	379.0000	372.2000	372.2000	365.0000
Upper Elbert Mbr of Elbert Fm	379.0000	372.2000	379.0000	372.2000
Upper Ely Springs Dolomite	450.0000	445.2000	443.4000	433.4000
Upper Fleming Mbr	11.6200	7.2460	7.2460	5.3330
Upper Frio Mbr	28.1000	23.0300	28.1000	23.0300
Upper Fruitvale Shale	13.8200	11.6200	11.6200	7.2460
Upper Higby Outwash	2.5880	0.0117	2.5880	0.0117
Upper Jamieson Fm	113.0000	100.5000	100.5000	93.9000
Upper Jones Ridge Fm	453.5000	452.0000	450.0000	445.2000
Upper Limestone Mbr of Honaker Fm	513.0000	501.0000	501.0000	496.8000
Upper Limestone Mbr of Keyser Fm	419.2000	410.8000	419.2000	410.8000
Upper Lynx Fm	501.0000	496.8000	496.8000	492.5000
Upper Markley Sandstone Mbr	41.3000	38.0000	41.3000	38.0000
Upper Marlife Shale	89.8000	86.3000	83.6000	72.1000
Upper Mbr	501.0000	496.8000	496.8000	492.5000
upper Mbr	5.3330	3.6000	3.6000	2.5880
Upper Mbr	166.1000	163.5000	163.5000	157.3000
Upper Mbr of Allentown Fm	501.0000	496.8000	492.5000	485.4000
Upper Mbr of Astoria Fm	15.9700	13.8200	13.8200	11.6200
Upper Mbr of Atkinson Fm	93.9000	89.8000	93.9000	89.8000
Upper Mbr of Atkinson Fm	100.5000	93.9000	93.9000	89.8000
Upper Mbr of Bellefonte Fm	464.0000	458.4000	464.0000	458.4000
Upper Mbr of Bluestone Fm	333.0000	323.2000	323.2000	315.2000
Upper Mbr of Catahoula Fm	23.0300	20.4400	15.9700	13.8200
Upper Mbr of Chattanooga Shale	358.9000	348.0000	358.9000	348.0000
Upper Mbr of Coaledo Fm	41.3000	38.0000	41.3000	38.0000
Upper Mbr of Conemaugh Fm	305.0000	298.9000	305.0000	298.9000
Upper Mbr of Fernando Fm	5.3330	3.6000	2.5880	0.0117
Upper Mbr of Jones Ridge Limestone	453.5000	452.0000	450.0000	445.2000
Upper Mbr of Lawson Fm	72.1000	66.0000	72.1000	66.0000
Upper Mbr of Matanuska Fm	89.8000	86.3000	72.1000	66.0000
Upper Mbr of McCarthy Fm	208.5000	201.3000	190.8000	182.7000
Upper Mbr of McIntosh Fm	47.8000	41.3000	41.3000	38.0000
Upper Mbr of Monterey Fm	13.8200	11.6200	11.6200	7.2460
Upper Mbr of Nolichucky Shale	501.0000	496.8000	501.0000	496.8000
Upper Mbr of Nopah Fm	501.0000	496.8000	492.5000	485.4000
Upper Mbr of Nopah Fm	496.8000	492.5000	485.4000	477.7000
Upper Mbr of Pensacola Clay	11.6200	7.2460	11.6200	7.2460
Upper Mbr of Rio Dell Fm	2.5880	0.0117	2.5880	0.0117
Upper Mbr of Smackover Fm	163.5000	157.3000	157.3000	152.1000
Upper Mbr of Smackover Fm	157.3000	152.1000	157.3000	152.1000
Upper Mbr of Tonoloway Limestone	423.0000	419.2000	423.0000	419.2000
Upper Mbr of Werner Fm	168.3000	166.1000	168.3000	166.1000
Upper Mbrs of Maroon Fm	298.9000	280.0000	298.9000	280.0000
Upper Mcadams Sandstone	47.8000	41.3000	47.8000	41.3000
Upper Melvin Loess	2.5880	0.0117	2.5880	0.0117
Upper Miocene Rocks	20.4400	15.9700	7.2460	5.3330
Upper Ngaumu Mudstone	15.1000	12.7000	15.1000	12.7000
Upper Nutzotin Mountains Sequence	152.1000	145.0000	145.0000	139.8000
Upper Paleozoic Gabbro	340.0000	333.0000	323.2000	315.2000
Upper Part of Baseline Sandstone	59.2000	56.0000	56.0000	47.8000
Upper Red River Fm	450.0000	445.2000	450.0000	445.2000
Upper Road River Fm	427.4000	423.0000	387.7000	382.7000
Upper Road River Fm	456.5000	455.5000	410.8000	407.6000
Upper Road River Fm	445.2000	443.4000	410.8000	407.6000
Upper Road River Fm	433.4000	427.4000	427.4000	423.0000
Upper Road River Fm	485.4000	477.7000	393.3000	387.7000
Upper Road River Fm	450.0000	445.2000	433.4000	427.4000
Upper Road River Fm	477.7000	470.0000	433.4000	427.4000
Upper Road River Fm	477.7000	470.0000	387.7000	382.7000
Upper Rusk Mbr	113.0000	100.5000	113.0000	100.5000
Upper Sandy Mbr of Gatesburg Fm	492.5000	485.4000	492.5000	485.4000
upper sandy member of gatesburg fm	492.5000	485.4000	492.5000	485.4000
Upper Santos Shale Mbr	20.4400	15.9700	20.4400	15.9700
Upper Savik	163.5000	157.3000	163.5000	157.3000
Upper Sedimentary Sequence	541.0000	513.0000	513.0000	501.0000
Upper Shale Mbr of Harrell Fm	382.7000	379.0000	382.7000	379.0000
Upper Shale Mbr of Hinton Fm	333.0000	323.2000	333.0000	323.2000
Upper Shale Mbr of Kirkland Shale	72.1000	66.0000	72.1000	66.0000
Upper Shale Mbr of Mancos Shale	100.5000	93.9000	93.9000	89.8000
Upper Smackover Mbr	157.3000	152.1000	157.3000	152.1000
Upper Tindir Gp	850.0000	635.0000	850.0000	635.0000
Upper Tindir Gp	1000.0000	541.0000	850.0000	635.0000
Upper Tongue Abo	280.0000	272.3000	280.0000	272.3000
Upper Tongue of Mancos Shale	100.5000	93.9000	93.9000	89.8000
Upper Tuscaloosa	100.5000	93.9000	93.9000	89.8000
Upper Tuscaloosa	93.9000	89.8000	89.8000	86.3000
Upper Tuscaloosa	93.9000	89.8000	93.9000	89.8000
upper unit of Clear Fork Gp	280.0000	272.3000	280.0000	272.3000
Upper Unnamed Fm of Pleasanton Gp	307.0000	305.0000	307.0000	305.0000
Upper Variegated Sequence	56.0000	47.8000	56.0000	47.8000
Upper Vulcan Fm	152.1000	145.0000	139.8000	132.9000
Upper Weber Fm	19.0000	15.9000	15.1000	12.7000
Upper Weber Fm	25.2000	21.7000	25.2000	21.7000
Upper Weber Fm	25.2000	21.7000	15.1000	12.7000
Upper Weber Fm	21.7000	19.0000	21.7000	19.0000
Upper Weber Sandstone	298.9000	280.0000	280.0000	272.3000
Upper Werner Mbr	168.3000	166.1000	168.3000	166.1000
Upson Clay	83.6000	72.1000	83.6000	72.1000
Urbana Phyllite	541.0000	513.0000	513.0000	501.0000
Urenui Fm	6.5000	5.2800	6.5000	5.2800
Urenui Fm	15.9000	15.1000	15.9000	15.1000
Urenui Fm	5.2800	3.6000	5.2800	3.6000
Urenui Fm	10.9200	6.5000	6.5000	5.2800
Urenui Fm	15.1000	12.7000	15.1000	12.7000
Urenui Fm	12.7000	10.9200	12.7000	10.9200
Urenui Fm	10.9200	6.5000	10.9200	6.5000
Urenui Fm	19.0000	15.9000	10.9200	6.5000
Urenui Fm	15.1000	12.7000	10.9200	6.5000
Urenui Fm	12.7000	10.9200	10.9200	6.5000
Urenui Fm	6.5000	5.2800	5.2800	3.6000
Uscari Fm	23.0300	20.4400	15.9700	13.8200
Uslika	190.8000	182.7000	182.7000	174.1000
Uslika	125.0000	113.0000	113.0000	100.5000
Ute Fm	513.0000	501.0000	513.0000	501.0000
Ute Limestone	513.0000	501.0000	513.0000	501.0000
Ute Ridge Tuff	28.1000	23.0300	28.1000	23.0300
Utica Fm	454.5000	453.5000	452.0000	450.0000
Utica Fm	453.5000	452.0000	453.5000	452.0000
Utica Fm	453.5000	452.0000	452.0000	450.0000
Utica Fm	452.0000	450.0000	452.0000	450.0000
Utica Shale	455.5000	454.5000	454.5000	453.5000
Utica Shale	453.5000	452.0000	450.0000	445.2000
Utica Shale	454.5000	453.5000	453.5000	452.0000
Utica Shale	450.0000	445.2000	450.0000	445.2000
Utiku Gp	5.2800	3.6000	3.6000	3.0000
Utuado Fm	38.0000	33.9000	38.0000	33.9000
Utuado San Lorenzo Fm	72.1000	66.0000	66.0000	61.6000
Utukok Fm	348.0000	340.0000	348.0000	340.0000
Utukok Fm	358.9000	348.0000	348.0000	340.0000
Uva Fm	38.0000	33.9000	20.4400	15.9700
Uvalde Gravel	3.6000	2.5880	3.6000	2.5880
Uvas Conglomerate Mbr	56.0000	47.8000	47.8000	41.3000
Uwharrie Fm	2500.0000	541.0000	541.0000	513.0000
Uyak Complex	132.9000	129.4000	100.5000	93.9000
Uzpanapa Fm	56.0000	47.8000	56.0000	47.8000
Vail	513.0000	501.0000	513.0000	501.0000
Val Brillant	438.5000	433.4000	433.4000	427.4000
Valderan Till and Greatlakean Till	2.5880	0.0117	2.5880	0.0117
Valders Till	2.5880	0.0117	2.5880	0.0117
Valdez Gp	100.5000	93.9000	66.0000	61.6000
Valdez Gp	83.6000	72.1000	72.1000	66.0000
Valdez Gp	100.5000	93.9000	72.1000	66.0000
Valdez Gp and Yakutat Gp	100.5000	93.9000	72.1000	66.0000
Vale Fm	280.0000	272.3000	280.0000	272.3000
Valentine Fm	379.0000	372.2000	365.0000	358.9000
Valentine Fm	13.8200	11.6200	11.6200	7.2460
Valentine Limestone Mbr	382.7000	379.0000	379.0000	372.2000
Valera Fm	280.0000	272.3000	280.0000	272.3000
Valle de Angeles	100.5000	93.9000	56.0000	47.8000
Valle de Angeles	113.0000	100.5000	113.0000	100.5000
Valle de Angeles	93.9000	89.8000	66.0000	61.6000
Valle de Angeles Gp	93.9000	89.8000	56.0000	47.8000
Vallecito Conglomerate	2500.0000	541.0000	2500.0000	541.0000
Vallesi and Clavo Fm	72.1000	66.0000	66.0000	61.6000
Valley Springs Fm	23.0300	20.4400	20.4400	15.9700
Valley Springs Gneiss	2500.0000	541.0000	2500.0000	541.0000
Valmont Dolomite	450.0000	445.2000	443.4000	438.5000
Valmy Fm	485.4000	477.7000	455.5000	454.5000
Valmy Fm	485.4000	477.7000	450.0000	445.2000
Valmy Fm	470.0000	464.0000	454.5000	453.5000
Valv Zone Sands	13.8200	11.6200	13.8200	11.6200
Valv Zone Sands	15.9700	13.8200	13.8200	11.6200
Vamoosa Fm	305.0000	298.9000	305.0000	298.9000
Vampire Fm	541.0000	513.0000	541.0000	513.0000
Vampire Fm	635.0000	541.0000	541.0000	513.0000
Van Buren Fm	485.4000	477.7000	485.4000	477.7000
Van Cr. Fm	1600.0000	1000.0000	1600.0000	1000.0000
Van Duzer Limestone	419.2000	410.8000	387.7000	382.7000
Van Hauen	280.0000	272.3000	280.0000	272.3000
Van Hauen	280.0000	272.3000	272.3000	259.9000
Van Hauen Fm	290.1000	279.3000	268.8000	265.1000
Van Hauen Fm	290.1000	279.3000	290.1000	279.3000
Van Hauen Fm	295.5000	290.1000	268.8000	265.1000
Van Hauen Fm	272.3000	268.8000	272.3000	268.8000
Van Hauen Fm	290.1000	279.3000	272.3000	268.8000
Van Horn Sandstone	2500.0000	541.0000	541.0000	513.0000
Van Oser Mbr of Jordan Fm	492.5000	485.4000	492.5000	485.4000
Van Sciver Lake Bed	2.5880	0.0117	2.5880	0.0117
Vancouver	228.0000	208.5000	228.0000	208.5000
Vancouver	208.5000	201.3000	208.5000	201.3000
Vancouver	242.0000	237.0000	182.7000	174.1000
Vandever Fm	323.2000	315.2000	323.2000	315.2000
Vandever Fm	315.2000	308.0000	315.2000	308.0000
Vang Fm	2.5880	0.0117	2.5880	0.0117
Vanguard	166.1000	163.5000	152.1000	145.0000
Vanguard Gp	166.1000	163.5000	166.1000	163.5000
Vaqueros Fm	20.4400	15.9700	15.9700	13.8200
Vaqueros Fm	33.9000	28.1000	28.1000	23.0300
Vaqueros Fm	28.1000	23.0300	23.0300	20.4400
Vaqueros Fm	28.1000	23.0300	20.4400	15.9700
Vaqueros Fm and Sespe Fm	33.9000	28.1000	20.4400	15.9700
Vaqueros Sandstone	28.1000	23.0300	20.4400	15.9700
Vaqueros Sandstone	33.9000	28.1000	28.1000	23.0300
Variegated Clastics	305.0000	298.9000	298.9000	280.0000
Variegated Clastics	323.2000	315.2000	315.2000	308.0000
Vaseaux Fm	2500.0000	1600.0000	2500.0000	1600.0000
Vashon drift Mbr	2.5880	0.0117	0.0117	0.0000
Vasquez Fm	28.1000	23.0300	20.4400	15.9700
Vassalboro Fm	438.5000	433.4000	427.4000	423.0000
Vaughn Gulch Limestone	440.8000	438.5000	410.8000	407.6000
Vaughn Mbr	113.0000	100.5000	113.0000	100.5000
Vaureal	450.0000	445.2000	450.0000	445.2000
Vaureal Fm	450.0000	445.2000	450.0000	445.2000
Vaureal Fm	454.5000	453.5000	450.0000	445.2000
Vedado Fm	3.6000	2.5880	3.6000	2.5880
Vedder	305.0000	298.9000	265.1000	259.9000
Vedder	433.4000	427.4000	423.0000	419.2000
Vedder Sand	38.0000	33.9000	23.0300	20.4400
Vedder Sand	28.1000	23.0300	23.0300	20.4400
Vedder Sand	33.9000	28.1000	23.0300	20.4400
Vedder Sand	20.4400	15.9700	20.4400	15.9700
Vega	252.1700	251.2000	247.4000	247.2000
Vega	251.2000	247.4000	247.2000	242.0000
Vega Fm	56.0000	47.8000	56.0000	47.8000
Vega Mbr	251.2000	247.4000	247.4000	247.2000
Vega Mbr	252.1700	250.4000	247.4000	247.2000
Velas Quito Fm	38.0000	33.9000	33.9000	28.1000
Velasco	66.0000	61.6000	56.0000	47.8000
Velasco Fm	66.0000	61.6000	56.0000	47.8000
Venado Fm	93.9000	89.8000	93.9000	89.8000
Venado Fm	15.9700	13.8200	15.9700	13.8200
Venango Fm	365.0000	358.9000	365.0000	358.9000
Venango Gp	372.2000	365.0000	365.0000	358.9000
Vendom Fiord Fm	410.8000	407.6000	410.8000	407.6000
Vendom Fiord Fm	407.6000	393.3000	407.6000	393.3000
Vera Fm	423.0000	419.2000	410.8000	407.6000
Verde Fm	11.6200	7.2460	3.6000	2.5880
Verdi Flora of Coal Valley Fm	13.8200	11.6200	13.8200	11.6200
Verdos Alluvium	2.5880	0.0117	2.5880	0.0117
Vermejo Fm	83.6000	72.1000	83.6000	72.1000
Vermilion Granitic Complex	4000.0000	2500.0000	4000.0000	2500.0000
Verne Limestone Mbr	308.0000	307.0000	308.0000	307.0000
Vernon Fm	427.4000	423.0000	423.0000	419.2000
Vernon Fm	427.4000	423.0000	427.4000	423.0000
Vernon Fork Mbr	393.3000	387.7000	393.3000	387.7000
Verulam Fm	454.5000	453.5000	454.5000	453.5000
Verulum	454.5000	453.5000	454.5000	453.5000
Vesper Church	38.0000	33.9000	38.0000	33.9000
Vester Fm	237.0000	228.0000	237.0000	228.0000
Veta Grande Fm	182.7000	174.1000	166.1000	163.5000
Via Blanca	83.6000	72.1000	72.1000	66.0000
Via Blanca Fm	83.6000	72.1000	72.1000	66.0000
Vicente Gurrero Fm	358.9000	323.2000	358.9000	323.2000
Vicksburg	33.9000	28.1000	33.9000	28.1000
Vicksburg Fm	33.9000	28.1000	33.9000	28.1000
Vicksburg Gp	33.9000	28.1000	33.9000	28.1000
Victor B.	850.0000	541.0000	850.0000	541.0000
Victor Bay	850.0000	541.0000	850.0000	541.0000
Victor Bay Fm	850.0000	541.0000	850.0000	541.0000
Victoria Fm	485.4000	443.4000	485.4000	443.4000
Victoria Fm	379.0000	372.2000	379.0000	372.2000
Victorio Hills Fm	485.4000	477.7000	485.4000	477.7000
Victorio Peak Limestone	280.0000	272.3000	280.0000	272.3000
Vieja and Pica Pica Fm	56.0000	47.8000	56.0000	47.8000
Vienna Limestone	333.0000	323.2000	333.0000	323.2000
Vienna Limestone Mbr of Leitchfield Fm	333.0000	323.2000	333.0000	323.2000
View Hill Volc	65.0000	55.5000	49.5000	46.2000
View Hill Volc	55.5000	53.0000	55.5000	53.0000
View Hill Volc	53.0000	49.5000	53.0000	49.5000
View Hill Volc	55.5000	53.0000	53.0000	49.5000
Viking	113.0000	100.5000	113.0000	100.5000
Viking and Flotten Lake Fm	113.0000	100.5000	113.0000	100.5000
Viking Fm	113.0000	100.5000	113.0000	100.5000
Vilas Fm	307.0000	305.0000	307.0000	305.0000
Vilas Shale	307.0000	305.0000	307.0000	305.0000
Villa Trina and Bulla Fm	13.8200	11.6200	11.6200	7.2460
Villa Trina Fm	13.8200	11.6200	5.3330	3.6000
Vimy	93.9000	89.8000	93.9000	89.8000
Vimy Mbr	93.9000	89.8000	93.9000	89.8000
Vimy Mbr	100.5000	93.9000	93.9000	89.8000
Vinal Haven Granite	348.0000	340.0000	348.0000	340.0000
Vinal Haven Rhyolite	407.6000	393.3000	407.6000	393.3000
Vincentown Fm	59.2000	56.0000	59.2000	56.0000
Vincentown Fm	59.2000	56.0000	47.8000	41.3000
Vindicator Rhyolite	28.1000	23.0300	28.1000	23.0300
Vinini Fm	485.4000	477.7000	450.0000	445.2000
Vinson Mbr	86.3000	83.6000	86.3000	83.6000
Vintage Dolomite	541.0000	513.0000	541.0000	513.0000
Viola Fm	453.5000	452.0000	452.0000	450.0000
Viola Fm	453.5000	452.0000	450.0000	445.2000
Viola Gp	458.4000	456.5000	453.5000	452.0000
Viola Gp	458.4000	456.5000	452.0000	450.0000
Viola Limestone and Kimmswick Limestone	453.5000	452.0000	452.0000	450.0000
Viola Limestone and Kimmswick Limestone	456.5000	455.5000	452.0000	450.0000
Violin Breccia	11.6200	7.2460	5.3330	3.6000
Virgelle Mbr and Eagle Sandstone Mbr	86.3000	83.6000	83.6000	72.1000
Virgelle Sandstone	86.3000	83.6000	83.6000	72.1000
Virgelle Sandstone	83.6000	72.1000	83.6000	72.1000
Virgil Gp	305.0000	298.9000	305.0000	298.9000
Virgin Gorda Pluton Fm	33.9000	28.1000	33.9000	28.1000
Virgin Limestone Mbr of Moenkopi Fm	252.1700	247.2000	247.2000	242.0000
Virginia Blue Ridge Complex	2500.0000	541.0000	2500.0000	541.0000
Virginia Fm	2500.0000	541.0000	2500.0000	541.0000
Vishnu Schist	2500.0000	541.0000	2500.0000	541.0000
Vitrophyre in Wah Wah Mtn	33.9000	28.1000	33.9000	28.1000
Volcanic and Volcaniclastic Rocks, Andes	86.3000	83.6000	83.6000	72.1000
volcanic ash	57.5000	57.3000	57.3000	56.2000
volcanic ash	5.6000	5.0000	5.6000	5.0000
volcanic ash	62.2000	59.7000	62.2000	59.7000
volcanic ash	53.6100	52.8500	52.8500	50.6000
volcanic ash	50.6000	49.7000	50.6000	49.7000
volcanic ash	95.7000	93.9000	95.7000	93.9000
volcanic ash	19.0000	18.3000	19.0000	18.3000
volcanic ash	129.0000	125.4000	129.0000	125.4000
volcanic ash	56.2000	55.0000	56.2000	55.0000
volcanic ash	11.8000	10.9000	11.8000	10.9000
volcanic ash	50.6000	49.7000	49.7000	47.3000
volcanic ash	69.2000	66.6000	69.2000	66.6000
volcanic ash	81.0000	79.0000	81.0000	79.0000
volcanic ash	43.4000	41.3000	41.3000	37.0000
volcanic ash	52.8500	50.6000	52.8500	50.6000
volcanic ash	43.4000	41.3000	43.4000	41.3000
volcanic ash	8.6000	5.6000	8.6000	5.6000
volcanic ash	41.3000	37.0000	41.3000	37.0000
volcanic ash	4.0000	3.7500	4.0000	3.7500
volcanic ash	76.8000	76.0000	76.8000	76.0000
volcanic ash	34.2000	32.8000	34.2000	32.8000
volcanic ash	56.2000	55.0000	55.0000	53.6100
volcanic ash	0.0117	0.0000	0.0117	0.0000
volcanic ash	53.6100	52.8500	53.6100	52.8500
volcanic ash	47.3000	43.4000	47.3000	43.4000
volcanic ash	15.6000	13.6000	15.6000	13.6000
volcanic ash	3.7500	2.6000	3.7500	2.6000
volcanic ash	49.7000	47.3000	49.7000	47.3000
volcanic ash	23.9000	22.2000	23.9000	22.2000
volcanic ash	2.6000	2.5000	2.6000	2.5000
volcanic ash	10.7000	9.4000	10.7000	9.4000
volcanic ash	32.3000	29.9000	32.3000	29.9000
volcanic ash	47.3000	43.4000	43.4000	41.3000
volcanic ash	84.2000	83.8000	84.2000	83.8000
volcanic ash	2.0000	0.5000	2.0000	0.5000
volcanic ash	0.3000	0.0000	0.3000	0.0000
volcanic ash	57.5000	57.3000	57.5000	57.3000
volcanic ash	10.9000	10.7000	10.9000	10.7000
volcanic ash	57.3000	56.2000	57.3000	56.2000
volcanic ash	5.0000	4.1500	5.0000	4.1500
volcanic ash	29.9000	27.5000	29.9000	27.5000
volcanic ash	27.5000	23.9000	27.5000	23.9000
volcanic ash	13.6000	11.8000	13.6000	11.8000
volcanic ash	125.4000	112.2000	125.4000	112.2000
volcanic ash	36.0000	34.2000	36.0000	34.2000
volcanic ash	93.9000	91.0000	93.9000	91.0000
volcanic ash	81.0000	79.0000	79.0000	77.6000
volcanic ash	2.5000	2.0000	2.5000	2.0000
volcanic ash	88.0000	86.3000	88.0000	86.3000
volcanic ash	37.0000	36.0000	37.0000	36.0000
volcanic ash	0.5000	0.3000	0.5000	0.3000
volcanic ash	18.3000	15.6000	18.3000	15.6000
volcanic ash	22.2000	19.0000	22.2000	19.0000
volcanic ash	55.0000	53.6100	55.0000	53.6100
Volcanic Flows and Sills	382.7000	379.0000	379.0000	372.2000
Volcanic Flows and Sills	379.0000	372.2000	379.0000	372.2000
Volcanic Rocks Near Cove Fort	28.1000	23.0300	28.1000	23.0300
volcanic sand	3.7500	2.6000	3.7500	2.6000
volcanic sand	59.7000	58.4000	59.7000	58.4000
volcanic sand	5.0000	4.1500	5.0000	4.1500
volcanic sand	2.6000	2.5000	2.6000	2.5000
volcanic sand	22.2000	19.0000	22.2000	19.0000
volcanic sand	4.0000	3.7500	4.0000	3.7500
volcanic sand	2.0000	0.5000	2.0000	0.5000
volcanic sand	15.6000	13.6000	15.6000	13.6000
volcanic sand	0.3000	0.0000	0.3000	0.0000
volcanic sand	41.3000	37.0000	41.3000	37.0000
volcanic sand	11.8000	10.9000	11.8000	10.9000
volcanic sand	13.6000	11.8000	13.6000	11.8000
volcanic sand	5.6000	5.0000	5.6000	5.0000
